date,ticker,open,high,low,close,adj_close,volume,ret,ret_z,ret_mu,ret_sd,log_volume,volz,range,range_pct,has_history,anomaly_flag_rule,type_rule,why_rule
2018-05-17,META,182.67999267578125,184.05999755859372,182.22000122070312,183.75999450683597,182.48529052734372,14840700,0.003056804085579623,0.11114016463156343,,,16.51288396440237,-1.2357265396958572,0.01001304088427227,4.761904761904762,True,0,,
2018-05-18,META,183.4900054931641,184.19000244140625,182.6100006103516,182.67999267578125,181.41278076171875,13130500,-0.0058772395436675895,-0.2886679435728177,,,16.390448326285075,-1.4737648817962083,0.008649014092412581,0.0,True,0,,
2018-05-21,META,183.7700042724609,185.3000030517578,183.1300048828125,184.4900054931641,183.2102203369141,13532900,0.00990800961017313,0.41210284783522944,,,16.420634315686776,-1.268137085626708,0.011762144855189553,15.873015873015872,True,0,,
2018-05-22,META,184.92999267578125,185.4199981689453,183.42999267578125,183.8000030517578,182.52500915527344,12731400,-0.0037400270595198126,-0.21223184675933382,,,16.359581940920247,-1.3353575672766649,0.01082701556105894,12.698412698412698,True,0,,
2018-05-23,META,182.5,186.91000366210935,182.17999267578125,186.8999938964844,185.60348510742188,16628100,0.016866050117710696,0.7227078457624475,,,16.626604593288953,-0.5985913040371512,0.025307710758662942,57.14285714285714,True,0,,
2018-05-24,META,185.8800048828125,186.8000030517578,185.02999877929688,185.92999267578125,184.6402282714844,12354700,-0.005189863947759221,-0.27389865412442177,,,16.3295471154427,-1.238584767601989,0.00951973507333706,4.761904761904762,True,0,,
2018-05-25,META,186.0200042724609,186.3300018310547,184.4499969482422,184.9199981689453,183.63723754882807,10965100,-0.005432135412991368,-0.266155755726408,,,16.21022805971958,-1.4394953037083458,0.010166585017456592,9.523809523809524,True,0,,
2018-05-29,META,184.33999633789065,186.80999755859372,183.7100067138672,185.7400054931641,184.45155334472656,16398900,0.0044343718451000935,0.1890826573455893,,,16.61272481737419,-0.30162234341451494,0.01668994698528005,33.33333333333333,True,0,,
2018-05-30,META,186.5399932861328,188.0,185.25,187.6699981689453,186.3681488037109,13736900,0.01039077971548652,0.4437179117628647,,,16.435596200671032,-0.9020005555215568,0.014653381077589078,30.158730158730158,True,0,,
2018-05-31,META,187.8699951171875,192.72000122070312,187.47999572753903,191.77999877929688,190.44964599609372,30782600,0.021900186370803043,0.9496756318521011,,,17.242460153242927,2.269643416220552,0.02732300305828223,63.49206349206349,True,0,,
2018-06-01,META,193.07000732421875,194.5500030517578,192.07000732421875,193.9900054931641,192.6443328857422,17307200,0.011523712098123307,0.4500105298007694,,,16.66663315785816,0.030846269728641837,0.012784141746036776,23.809523809523807,True,0,,
2018-06-04,META,191.83999633789065,193.97999572753903,191.47000122070312,193.27999877929688,191.9392547607422,18939800,-0.0036599993077304216,-0.24439918589892937,,,16.75677608600436,0.5131094329051591,0.012986312720862694,25.396825396825395,True,0,,
2018-06-05,META,194.3000030517578,195.0,192.6199951171875,192.94000244140625,191.6016082763672,15544300,-0.0017591319961927088,-0.14105723466938497,,,16.559204569904637,-0.26089429215087445,0.012335466221087466,22.22222222222222,True,0,,
2018-06-06,META,191.02999877929688,192.52999877929688,189.1100006103516,191.33999633789065,190.0126953125,22558900,-0.008292795546764542,-0.44030690806373496,,,16.931640224540132,1.3665616214748522,0.01787393244696132,41.269841269841265,True,0,,
2018-06-07,META,190.75,190.97000122070312,186.7700042724609,188.17999267578125,186.8746032714844,21503200,-0.016515170398770485,-0.7980161034093107,,,16.883712319232036,1.0834338691729166,0.022319040874225496,55.55555555555556,True,0,,
2018-06-08,META,187.52999877929688,189.47999572753903,186.42999267578125,189.1000061035156,187.7882537841797,12677100,0.004889110112881179,0.18965898295608985,,,16.3553077741914,-1.1464284781451126,0.016129047875800575,38.095238095238095,True,0,,
2018-06-11,META,188.80999755859372,192.6000061035156,188.8000030517578,191.5399932861328,190.2113037109375,12928900,0.01290309632221498,0.5657953259974468,,,16.374975673656543,-0.9658580780235139,0.019839214706879174,46.03174603174603,True,0,,
2018-06-12,META,192.1699981689453,193.27999877929688,191.55999755859372,192.3999938964844,191.0653381347656,11562700,0.004489924663604539,0.1683765863888388,,,16.263294957950517,-1.3421193650947862,0.008939715567915004,3.1746031746031744,True,0,,
2018-06-13,META,192.7400054931641,194.5,191.91000366210935,192.41000366210935,191.0752868652344,15853800,5.206978181360178e-05,-0.049449353403591745,,,16.578919777186762,0.09095595842269592,0.013460819544699654,30.158730158730158,True,0,,
2018-06-14,META,193.1000061035156,197.27999877929688,192.91000366210935,196.80999755859372,195.4447479248047,19120900,0.022867745647568105,1.0104469382809005,,,16.766292535609427,0.8658740111681484,0.022204131758532773,55.55555555555556,True,0,,
2018-06-15,META,195.7899932861328,197.07000732421875,194.63999938964844,195.8500061035156,194.4914093017578,21860900,-0.004877790952017125,-0.2831789899135543,,,16.900210210953908,1.3564138489323674,0.012407494811544418,22.22222222222222,True,0,,
2018-06-18,META,194.8000030517578,199.5800018310547,194.1300048828125,198.30999755859372,196.9343414306641,16826000,0.012560617138189345,0.522058397998102,,,16.638435867092895,0.22989386443193693,0.02748220974906675,68.25396825396825,True,0,,
2018-06-19,META,196.2400054931641,197.9600067138672,193.7899932861328,197.4900054931641,196.12005615234372,19994000,-0.004134805907414885,-0.32549242806984163,,,16.810942786509262,0.8843872004408314,0.021115060568868714,47.61904761904761,True,0,,
2018-06-20,META,199.1000061035156,203.5500030517578,198.80999755859372,202.0,200.5987548828125,28230900,0.02283651564422251,1.0140994709297804,,,17.15592768069917,2.1580487103956196,0.023465373728535105,63.49206349206349,True,0,,
2018-06-21,META,202.75999450683597,203.38999938964844,200.08999633789065,201.5,200.1022186279297,19045700,-0.002475270871810209,-0.2740574013016843,,,16.76235191227321,0.4390659954095896,0.016377186361080813,36.507936507936506,True,0,,
2018-06-22,META,201.16000366210935,202.2400054931641,199.30999755859372,201.7400054931641,200.34056091308597,17420200,0.0011911026613824482,-0.11143144872577215,,,16.67314101037898,0.048297652683191264,0.0145236832298473,31.746031746031743,True,0,,
2018-06-25,META,200.0,200.0,193.1100006103516,196.3500061035156,194.98797607421875,25275100,-0.026717429633180134,-1.6079350402464587,,,17.045330279341716,1.417421071067899,0.03509039559701366,90.47619047619048,True,0,,
2018-06-26,META,197.6000061035156,199.1000061035156,196.22999572753903,199.0,197.61956787109372,17897600,0.013496174737837707,0.5176208672796349,,,16.700177183609405,0.013976766695276413,0.01442216269334956,30.158730158730158,True,0,,
